date,high,low,open,volumefrom,volumeto,close,replyCount,retweetCount,likeCount,quoteCount,followersCount,listedCount,isReplied,isMentioned,charCount,mentionsCount,topics,probs,day,year,month,quarter,day_of_week,day_of_year,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,target,lag1,lag7,lag14,lag30,lag60,lag90,lag365
2022-10-08,19625.41,19273.73,19532.81,17433.49,339438324.44,19419.32,14100,36313,636996,4292,806761764,719868,6.0,6.0,342.0,9.0,9.0,2.9284,8,2022,10,4,5,281,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2022-10-09,19558.67,19325.6,19419.32,19856.73,386265984.43,19442.41,60076,41067,544200,8527,2689206638,2399560,18.0,18.0,1774.0,25.0,69.0,8.34276,9,2022,10,4,6,282,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2022-10-10,19526.12,19052.64,19442.41,44380.54,856332007.87,19131.36,1530,740,19286,108,403380879,359934,3.0,3.0,166.0,6.0,3.0,1.8499525,10,2022,10,4,0,283,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2022-10-11,19263.78,18858.74,19131.36,61563.85,1173375200.58,19058.29,69963,55262,890793,13701,1613524152,1439736,9.0,7.0,1005.0,14.0,71.0,4.968095,11,2022,10,4,1,284,False,False,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2022-10-12,19231.72,18977.33,19058.29,38948.93,744262154.09,19154.85,74421,62617,986099,14740,1613523720,1439736,8.0,4.0,725.0,5.0,115.0,4.8784122,12,2022,10,4,2,285,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2022-10-13,19504.63,18229.27,19154.85,88597.27,1669767296.93,19378.91,11986,8239,174524,1217,1882444410,1679692,14.0,13.0,940.0,24.0,41.0,7.6375856,13,2022,10,4,3,286,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-14,19946.24,19085.87,19378.91,73991.58,1445859713.35,19182.01,34440,32348,433048,7585,1882444354,1679692,14.0,14.0,1969.0,26.0,61.0,6.4747763,14,2022,10,4,4,287,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-15,19226.15,18989.54,19182.01,15194.3,290658263.23,19069.72,83368,58886,858433,13329,3227048110,2879472,23.0,23.0,3061.0,40.0,77.0,11.815591,15,2022,10,4,5,288,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2022-10-16,19424.55,19065.87,19069.72,15790.4,303391318.02,19264.26,44385,42019,668102,4535,2420286016,2159604,14.0,9.0,1045.0,10.0,98.0,7.350664,16,2022,10,4,6,289,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2022-10-17,19676.02,19159.47,19264.26,42730.12,831592233.83,19550.49,54064,32774,387505,6858,2689206642,2399560,18.0,17.0,2828.0,39.0,95.0,7.543499,17,2022,10,4,0,290,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-10-18,19698.1,19095.12,19550.49,60022.88,1167039781.8,19330.29,14776,9687,174760,1552,1210143096,1079802,8.0,8.0,330.0,10.0,17.0,4.983926,18,2022,10,4,1,291,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2022-10-19,19359.2,19075.49,19330.29,49128.58,943284685.97,19123.89,63455,54745,737254,10252,1613523972,1439736,9.0,7.0,1107.0,10.0,65.0,5.5767593,19,2022,10,4,2,292,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2022-10-20,19339.65,18927.42,19123.89,65084.73,1244652119.42,19043.54,19855,15289,285487,2021,1882444970,1679692,13.0,14.0,1162.0,24.0,39.0,7.412913,20,2022,10,4,3,293,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,19248.63,18696.2,19043.54,62640.06,1191982244.05,19166.4,18314,14964,216108,2374,2689206956,2399560,19.0,19.0,2148.0,27.0,94.0,9.412489,21,2022,10,4,4,294,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-10-22,19254.68,19116.62,19166.4,16403.84,314703377.71,19207.57,7239,6967,115145,616,941222331,839846,7.0,7.0,563.0,12.0,32.0,3.96344,22,2022,10,4,5,295,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-10-23,19687.8,19081.67,19207.57,31309.01,607568457.44,19572.6,59932,56941,667410,7155,1479063817,1319758,7.0,6.0,534.0,16.0,51.0,5.003558,23,2022,10,4,6,296,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-10-24,19593.09,19164.18,19572.6,63448.35,1228052555.79,19331.06,10158,8311,141321,2636,1882444998,1679692,14.0,14.0,1681.0,37.0,30.0,7.15993,24,2022,10,4,0,297,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2022-10-25,20414.92,19243.03,19331.06,103329.66,2052122456.45,20087.18,55271,24517,302992,6948,1075682344,959824,6.0,6.0,553.0,10.0,12.0,3.9884062,25,2022,10,4,1,298,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-10-26,21013.26,20059.27,20087.18,118988.74,2453067543.31,20776.76,117053,257323,2281504,53355,1344603110,1199780,7.0,5.0,824.0,5.0,54.0,5.5038733,26,2022,10,4,2,299,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-27,20876.24,20207.09,20776.76,88046.28,1813055358.34,20295.28,41815,109206,802077,23449,403380879,359934,2.0,2.0,90.0,2.0,3.0,1.8072754,27,2022,10,4,3,300,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2022-10-28,20751.67,20031.32,20295.28,78334.3,1597589795.85,20599.89,394943,855162,7862600,139582,1613523720,1439736,6.0,6.0,753.0,7.0,52.0,6.036071,28,2022,10,4,4,301,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2022-10-29,21064.84,20564.11,20599.89,58585.18,1219658735.57,20820.19,121447,114749,1695008,17653,941222317,839846,4.0,4.0,611.0,5.0,45.0,3.0848255,29,2022,10,4,5,302,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-10-30,20936.41,20523.41,20820.19,38497.09,797587682.85,20630.65,82572,90570,1610170,12063,2016904965,1799670,14.0,12.0,1061.0,22.0,23.0,8.468639,30,2022,10,4,6,303,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022-10-31,20833.31,20242.91,20630.65,61486.04,1260610163.71,20492.56,220031,235627,2993029,37803,1882444998,1679692,10.0,10.0,1205.0,21.0,50.0,6.726488,31,2022,10,4,0,304,True,False,False,False,False,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,20684.6,20336.33,20492.56,48670.97,997276692.3,20480.27,207033,193651,3138716,85927,2958127042,2639516,18.0,13.0,1733.0,22.0,88.0,10.357233,1,2022,11,4,1,305,False,True,False,False,False,False,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2022-11-02,20801.56,20061.18,20480.27,91094.84,1861306372.17,20150.33,369710,388861,5503931,98773,3361508157,2999450,19.0,18.0,2402.0,46.0,79.0,12.553683,2,2022,11,4,2,306,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-11-03,20385.92,20040.32,20150.33,54134.03,1095711784.35,20207.99,65233,40026,694528,12318,672301780,599890,3.0,2.0,425.0,3.0,24.0,2.42245,3,2022,11,4,3,307,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-11-04,21295.37,20182.9,20207.99,97929.56,2037648086.91,21150.6,328283,267869,3090688,75389,2689207051,2399560,14.0,14.0,1686.0,19.0,86.0,9.511616,4,2022,11,4,4,308,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-11-05,21471.49,21085.76,21150.6,33103.84,706196028.56,21301.57,263756,279822,3898231,68882,4168270609,3719318,26.0,25.0,2705.0,43.0,61.0,16.276354,5,2022,11,4,5,309,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2022-11-06,21363.27,20893.65,21301.57,27700.95,586960236.65,20910.59,137992,122178,1303469,75188,806762142,719868,4.0,2.0,594.0,3.0,24.0,2.5541985,6,2022,11,4,6,310,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-11-07,21066.63,20395.49,20910.59,72622.36,1506814091.81,20593.73,404222,358952,4263214,95985,4033809787,3599340,24.0,20.0,2786.0,32.0,92.0,13.942811,7,2022,11,4,0,311,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-11-08,20672.25,17452.87,20593.73,208299.18,4026079371.74,18544.7,120872,122895,1891743,20061,1479063542,1319758,9.0,8.0,725.0,12.0,39.0,5.5645843,8,2022,11,4,1,312,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022-11-09,18581.64,15546.97,18544.7,245518.91,4215919087.89,15820.02,168777,86628,1416928,25311,2420286408,2159604,16.0,16.0,1216.0,20.0,50.0,9.291537,9,2022,11,4,2,313,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2022-11-10,18113.28,15674.81,15820.02,167486.58,2835119228.72,17559.67,175226,164850,2426029,44499,2823667155,2519538,18.0,18.0,1298.0,19.0,30.0,10.090352,10,2022,11,4,3,314,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-11-11,17644.1,16383.43,17559.67,103948.83,1767514338.22,17007.72,181179,171035,2253558,52290,3227047644,2879472,20.0,14.0,1729.0,20.0,79.0,11.272189,11,2022,11,4,4,315,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2022-11-12,17067.53,16603.78,17007.72,34631.17,582536367.95,16773.9,54180,50976,642419,6715,1613524267,1439736,9.0,9.0,815.0,12.0,37.0,5.9926677,12,2022,11,4,5,316,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-11-13,16921.72,16235.01,16773.9,35382.36,586182485.99,16307.47,165439,132057,2153583,31623,4437191122,3959274,30.0,30.0,2848.0,52.0,91.0,17.110195,13,2022,11,4,6,317,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-14,17157.81,15797.71,16307.47,84268.36,1384247874.05,16592.04,69272,59748,924209,17030,5243953839,4679142,37.0,37.0,2782.0,71.0,61.0,21.39234,14,2022,11,4,0,318,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-11-15,17091.76,16509.15,16592.04,76202.66,1282932319.76,16879.14,177079,193571,3190860,36674,4975032958,4439186,34.0,32.0,3021.0,46.0,118.0,18.219597,15,2022,11,4,1,319,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-11-16,16988.63,16373.11,16879.14,64606.13,1075046774.52,16648.05,33148,22289,528396,5075,2554746629,2279582,19.0,19.0,1322.0,39.0,27.0,10.460598,16,2022,11,4,2,320,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-11-17,16731.41,16405.81,16648.05,39166.08,650179026.0,16680.21,87219,89541,1273389,12781,2420286268,2159604,16.0,14.0,1426.0,20.0,60.0,9.188181,17,2022,11,4,3,321,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2022-11-18,16975.14,16531.77,16680.21,45048.23,753255014.89,16677.95,601112,315208,4990799,133051,3092588229,2759494,17.0,14.0,1387.0,15.0,53.0,11.875316,18,2022,11,4,4,322,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2022-11-19,16798.75,16539.01,16677.95,17003.18,282884885.11,16683.72,417270,388884,3772639,111802,3361507934,2999450,19.0,18.0,1993.0,26.0,89.0,11.467944,19,2022,11,4,5,323,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-11-20,16730.0,16169.2,16683.72,28587.86,470894190.07,16253.6,322142,386307,4789389,76058,3361508390,2999450,21.0,21.0,1583.0,32.0,63.0,13.607421,20,2022,11,4,6,324,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2022-11-21,16272.47,15480.69,16253.6,80853.23,1289350720.98,15760.19,282075,321556,4371005,58327,4840571644,4319208,28.0,28.0,2429.0,47.0,108.0,17.640099,21,2022,11,4,0,325,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-11-22,16277.08,15600.3,15760.19,74140.47,1184556737.9,16198.25,177162,170124,2490491,25444,3361508918,2999450,21.0,20.0,1753.0,33.0,65.0,13.842989,22,2022,11,4,1,326,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2022-11-23,16676.49,16144.79,16198.25,66057.37,1087435133.37,16590.98,536104,502374,5461960,88129,7798699953,6958724,51.0,49.0,5025.0,79.0,140.0,29.84025,23,2022,11,4,2,327,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2022-11-24,16787.9,16453.52,16590.98,37641.28,624934230.62,16588.46,160586,224037,2853066,31632,3630429243,3239406,23.0,20.0,2485.0,30.0,91.0,12.606566,24,2022,11,4,3,328,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2022-11-25,16605.86,16336.71,16588.46,34733.48,572460119.25,16508.33,238899,210500,2593822,32308,3495968790,3119428,24.0,24.0,3066.0,39.0,67.0,12.576545,25,2022,11,4,4,329,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,16687.21,16382.61,16508.33,20929.5,346443601.6,16451.53,89277,88508,1526591,8803,2554746827,2279582,17.0,17.0,1874.0,22.0,65.0,9.557356,26,2022,11,4,5,330,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-11-27,16587.18,16401.91,16451.53,18193.37,300543689.5,16420.87,139337,163118,2251132,19693,3899350393,3479362,25.0,24.0,2137.0,30.0,72.0,14.475705,27,2022,11,4,6,331,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-11-28,16477.82,16000.76,16420.87,53565.6,867757025.61,16207.01,501519,609190,5968027,103970,5243954133,4679142,29.0,27.0,2607.0,37.0,129.0,19.07047,28,2022,11,4,0,332,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2022-11-29,16528.39,16096.7,16207.01,50846.01,833578637.87,16431.79,165631,260762,2293981,25394,2151365552,1919648,14.0,12.0,1467.0,17.0,89.0,7.745115,29,2022,11,4,1,333,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-11-30,17216.6,16424.76,16431.79,86349.91,1460126671.64,17162.35,105008,167499,2068254,20064,2016904785,1799670,12.0,12.0,1424.0,18.0,39.0,7.131563,30,2022,11,4,2,334,True,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-12-01,17255.22,16865.92,17162.35,57361.34,978462617.82,16978.64,271334,275338,2937265,46684,3092587649,2759494,16.0,16.0,2817.0,21.0,97.0,9.966075,1,2022,12,4,3,335,False,True,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-12-02,17102.08,16827.01,16978.64,45492.23,771518084.81,17094.49,273935,391314,3709723,50449,4302731424,3839296,24.0,20.0,2910.0,25.0,120.0,15.258478,2,2022,12,4,4,336,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2022-12-03,17152.49,16868.66,17094.49,24699.47,419139334.98,16888.31,161914,380914,3499948,32124,4706112105,4199230,32.0,32.0,2414.0,42.0,60.0,18.296915,3,2022,12,4,5,337,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-12-04,17194.4,16884.91,16888.31,29823.7,508091945.23,17111.76,195205,271995,3456555,25077,3092588527,2759494,15.0,14.0,1694.0,20.0,69.0,11.3620615,4,2022,12,4,6,338,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-05,17409.45,16879.12,17111.76,62808.12,1077884559.22,16966.84,122955,128099,2165464,16388,2285825996,2039626,15.0,15.0,1219.0,27.0,36.0,8.33959,5,2022,12,4,0,339,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2022-12-06,17101.02,16917.86,16966.84,47766.64,811906594.36,17086.52,35359,67929,590321,5498,941222233,839846,7.0,7.0,822.0,14.0,21.0,3.3515453,6,2022,12,4,1,340,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2022-12-07,17126.91,16713.28,17086.52,42127.95,710367336.21,16837.85,45717,59533,756204,4389,806762136,719868,4.0,4.0,467.0,4.0,13.0,2.6496708,7,2022,12,4,2,341,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-08,17286.64,16757.86,16837.85,48682.69,827814503.9,17226.02,60114,73596,1207193,7570,1479063784,1319758,9.0,8.0,1150.0,11.0,33.0,4.8968086,8,2022,12,4,3,342,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-12-09,17319.38,17077.4,17226.02,41460.2,712368959.63,17126.85,232375,412963,4420923,44814,7395319130,6598790,49.0,48.0,5136.0,99.0,146.0,27.421696,9,2022,12,4,4,343,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-12-10,17221.25,17102.71,17126.85,17288.71,296657331.89,17129.19,117682,357023,2770615,31779,2420286498,2159604,15.0,15.0,1213.0,24.0,62.0,9.820742,10,2022,12,4,5,344,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-12-11,17259.64,17080.42,17129.19,22135.09,379827965.39,17094.83,319100,469786,4717187,72675,3495968641,3119428,17.0,16.0,1393.0,20.0,111.0,12.635646,11,2022,12,4,6,345,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-12-12,17239.13,16881.75,17094.83,43450.3,739369625.44,17208.66,204565,430114,3319619,49495,3361508483,2999450,22.0,21.0,2051.0,32.0,79.0,13.3521,12,2022,12,4,0,346,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-12-13,17945.07,17096.23,17208.66,80026.6,1407400841.45,17775.32,123803,127367,1698861,17166,3630429262,3239406,24.0,24.0,2055.0,39.0,111.0,14.858068,13,2022,12,4,1,347,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2022-12-14,18344.32,17684.33,17775.32,84917.12,1523737945.31,17801.37,52991,73310,1042334,10241,3630429425,3239406,25.0,24.0,1774.0,41.0,59.0,14.581848,14,2022,12,4,2,348,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2022-12-15,17853.72,17296.89,17801.37,68490.07,1200283423.38,17359.21,109709,107904,956907,20484,1075682848,959824,7.0,5.0,857.0,6.0,17.0,3.8847451,15,2022,12,4,3,349,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2022-12-16,17520.63,16611.58,17359.21,88776.6,1508594012.33,16658.44,466020,418800,4817156,91565,7664239971,6838746,47.0,45.0,3598.0,69.0,153.0,29.632841,16,2022,12,4,4,350,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-12-17,16794.06,16593.68,16658.44,40996.08,684665347.29,16780.55,111476,116273,1768717,20644,4840573553,4319208,32.0,31.0,2656.0,40.0,90.0,19.487026,17,2022,12,4,5,351,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2022-12-18,16830.84,16673.02,16780.55,25188.36,421765916.48,16742.74,651222,619364,5803273,231504,5243953282,4679142,28.0,28.0,3232.0,39.0,142.0,18.871677,18,2022,12,4,6,352,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-12-19,16813.47,16350.32,16742.74,63181.42,1050395879.84,16442.79,143084,149326,1412367,36468,1075682648,959824,6.0,6.0,424.0,10.0,13.0,4.143848,19,2022,12,4,0,353,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2022-12-20,17028.68,16404.94,16442.79,78296.38,1315229591.09,16901.12,186826,338008,2323148,27899,4168270679,3719318,24.0,24.0,2332.0,34.0,115.0,14.872707,20,2022,12,4,1,354,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-12-21,16922.92,16737.8,16901.12,42277.5,711271059.5,16821.13,164230,169769,1767359,27742,4840572781,4319208,34.0,32.0,2754.0,40.0,91.0,18.355965,21,2022,12,4,2,355,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-12-22,16860.78,16571.31,16821.13,48646.01,814340454.91,16816.01,121776,158301,2064628,28683,2554746783,2279582,14.0,15.0,1375.0,21.0,64.0,9.304689,22,2022,12,4,3,356,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-23,16907.78,16763.01,16816.01,46894.6,789038908.8,16780.97,132538,93651,1722964,40239,3899350197,3479362,26.0,25.0,1966.0,44.0,53.0,15.415156,23,2022,12,4,4,357,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2022-12-24,16857.81,16779.49,16780.97,17417.89,293139806.69,16837.16,48314,62437,892971,7166,2420286425,2159604,17.0,14.0,1178.0,18.0,63.0,7.905357,24,2022,12,4,5,358,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-12-25,16850.93,16736.37,16837.16,17605.22,295850564.63,16829.1,39155,31372,579281,2552,537841424,479912,3.0,3.0,265.0,5.0,23.0,2.0872655,25,2022,12,4,6,359,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-12-26,16926.73,16796.91,16829.1,20635.79,347724478.09,16916.07,34081,77917,573273,7452,1479063916,1319758,10.0,9.0,685.0,14.0,45.0,5.941558,26,2022,12,4,0,360,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2022-12-27,16960.3,16606.04,16916.07,42994.72,720956171.23,16700.54,104102,140249,1675482,19500,2016904995,1799670,12.0,12.0,1234.0,16.0,55.0,8.22658,27,2022,12,4,1,361,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2022-12-28,16767.99,16471.35,16700.54,54253.61,901583901.63,16540.47,197366,416348,3251662,86352,4571652390,4079252,30.0,30.0,2526.0,39.0,132.0,17.481926,28,2022,12,4,2,362,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-12-29,16650.11,16487.13,16540.47,41148.04,682471478.61,16631.24,31534,25808,465767,3828,672301720,599890,4.0,4.0,230.0,6.0,8.0,2.8112023,29,2022,12,4,3,363,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-12-30,16637.25,16364.76,16631.24,53276.85,880260779.52,16599.47,110613,109751,1544523,15705,6185176856,5518988,42.0,42.0,3993.0,61.0,158.0,23.14116,30,2022,12,4,4,364,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-12-31,16625.46,16487.05,16599.47,27594.76,456998456.42,16531.31,82533,79575,1425840,13419,2285826392,2039626,15.0,13.0,1325.0,19.0,72.0,7.583858,31,2022,12,4,5,365,True,False,True,False,True,False,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2023-01-01,16619.82,16502.85,16531.31,20256.16,335220861.58,16613.87,59894,64833,959881,6031,1479064147,1319758,10.0,10.0,521.0,15.0,22.0,6.2330227,1,2023,1,1,6,1,False,True,False,True,False,True,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2023-01-02,16768.07,16544.15,16613.87,30159.75,503360386.62,16670.08,8964,18534,234603,869,672301785,599890,5.0,5.0,417.0,15.0,17.0,2.8481336,2,2023,1,1,0,2,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2023-01-03,16766.7,16605.01,16670.08,37684.59,628582193.83,16670.16,40785,101962,696648,6060,2420287020,2159604,16.0,16.0,1065.0,27.0,45.0,8.964136,3,2023,1,1,1,3,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-01-04,16972.62,16651.02,16670.16,58841.99,990689260.54,16846.82,126296,65142,1016643,13737,941222499,839846,5.0,5.0,305.0,7.0,14.0,3.564269,4,2023,1,1,2,4,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-01-05,16869.84,16764.64,16846.82,31174.48,524511536.58,16825.87,232953,91937,1336145,20155,2420286402,2159604,12.0,11.0,1115.0,18.0,111.0,8.079988,5,2023,1,1,3,5,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,17013.77,16687.42,16825.87,52488.7,883642131.54,16946.16,41803,41480,626768,5125,941222492,839846,6.0,5.0,335.0,5.0,20.0,3.0386887,6,2023,1,1,4,6,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2023-01-07,16972.62,16905.39,16946.16,11628.45,196915427.54,16942.73,44098,29377,584893,5035,1882445320,1679692,12.0,12.0,860.0,19.0,35.0,7.441048,7,2023,1,1,5,7,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2023-01-08,17132.21,16913.28,16942.73,21159.6,359149910.85,17115.81,58989,51050,744667,10161,941222744,839846,4.0,4.0,575.0,4.0,19.0,3.23954,8,2023,1,1,6,8,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2023-01-09,17387.59,17103.2,17115.81,73779.59,1271943559.93,17179.03,17663,13550,328961,1639,1479064323,1319758,11.0,11.0,1007.0,22.0,12.0,5.8613825,9,2023,1,1,0,9,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-01-10,17484.36,17148.57,17179.03,57628.21,997764944.91,17442.44,7324,9782,123927,605,268920712,239956,1.0,1.0,90.0,1.0,3.0,1.1337965,10,2023,1,1,1,10,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2023-01-11,17986.45,17324.71,17442.44,63571.7,1113334370.52,17938.0,45153,40089,576956,5118,941222744,839846,6.0,6.0,501.0,7.0,40.0,3.4629006,11,2023,1,1,2,11,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-01-12,19092.31,17906.4,17938.0,122644.76,2252897545.61,18849.0,34030,42820,615833,4899,1882444970,1679692,13.0,13.0,731.0,15.0,43.0,7.4506483,12,2023,1,1,3,12,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2023-01-13,19992.23,18717.45,18849.0,94611.39,1820146569.6,19932.05,40279,51410,632969,6284,1075682848,959824,5.0,5.0,528.0,9.0,16.0,3.9647923,13,2023,1,1,4,13,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
