date,high,low,open,volumefrom,volumeto,close,replyCount,retweetCount,likeCount,quoteCount,followersCount,listedCount,isReplied,isMentioned,charCount,mentionsCount,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,day,year,month,quarter,day_of_week,day_of_year,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,target,lag1,lag7,lag14,lag30,lag60,lag90,lag365
2022-05-25,30189.17,29321.43,29630.05,26906.19,800315804.06,29508.27,7574,9428,167098,995,1210142637,1079802,9.0,9.0,1132.0,16.0,0.35478052,0.06432833,0.25792655,0.30330983,0.06432833,0.3818075,0.06432833,0.9955274,0.465557,0.44700697,0.06432833,0.9839508,0.34217697,0.26428664,0.06432833,0.26440874,0.35002965,0.19609821,0.06432833,0.81608903,0.33620885,0.06432833,0.83920544,0.39877632,0.5525553,25,2022,5,2,2,145,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-05-26,29848.6,28060.72,29508.27,45080.31,1314694988.34,29188.71,188370,161822,2079449,35739,4437188954,3959274,27.0,23.0,2806.0,45.0,1.0248214,0.70963484,2.202969,1.7666873,1.3720918,1.6888962,1.3372645,1.3146464,1.1447428,1.1212823,0.50798935,1.8843539,0.7404067,1.5790367,2.1841462,1.1701602,1.6250811,1.5119901,0.83213925,2.1023757,0.48193175,0.9023773,0.46746713,1.5678624,1.7596458,26,2022,5,2,3,146,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-05-27,29359.16,28251.91,29188.71,36570.36,1054644721.04,28597.33,103292,119483,1520981,16421,3630427533,3239406,22.0,20.0,2712.0,43.0,0.7648525,1.3403268,1.0753503,1.1672106,0.87409335,0.27471957,0.77471876,1.1076922,1.0246952,0.8381675,0.9073599,0.27471957,2.5175552,1.5775002,0.27471957,1.1215625,0.6895926,0.3404583,1.5027318,3.0452797,0.49930444,1.1602031,1.0247061,0.82326263,1.9992173,27,2022,5,2,4,147,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2022-05-28,29234.85,28504.59,28597.33,12661.88,365397751.75,29013.53,33773,26120,492069,4251,3764887434,3359384,28.0,28.0,2252.0,41.0,0.7906192,1.3526157,1.6249852,0.2987005,0.2987005,1.7362874,1.5479313,0.76000756,0.2987005,0.2987005,0.8177459,0.89537984,0.2987005,0.8996933,0.6775,1.2626883,0.7986971,2.123307,1.2675343,1.9940486,0.8081071,1.1672899,1.3486843,2.77114,1.8622355,28,2022,5,2,5,148,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-05-29,29548.72,28820.15,29013.53,12840.42,374906552.33,29452.23,53545,86680,984519,8811,2420284765,2159604,16.0,15.0,1871.0,27.0,0.19808291,1.2059425,0.6311223,0.40159902,0.56687766,0.5420199,0.35423672,0.35560122,1.1250648,0.19808291,0.7085185,0.5511658,0.19808291,0.60328287,0.38930526,0.42926154,1.6964904,1.4038755,0.26064178,2.999444,0.4746469,0.69808,0.94805294,0.4456403,0.6148809,29,2022,5,2,6,149,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2022-05-30,32161.5,29287.63,29452.23,46295.9,1426112899.49,31716.41,51001,84356,1159561,11154,2285824556,2039626,13.0,13.0,2125.0,19.0,1.4558083,0.1705986,0.51074547,0.49850234,1.4995946,0.7394171,1.3858091,0.9206933,0.420974,0.21714735,1.4807549,1.3127298,0.1705986,1.1770918,0.72324663,0.1705986,0.24206011,0.30359942,0.1705986,0.42542753,0.4545273,1.476325,0.57166255,0.1705986,0.33089015,30,2022,5,2,0,150,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2022-05-31,32367.02,31203.31,31716.41,32446.48,1028808882.28,31782.16,31757,60610,714633,5131,3764887496,3359384,26.0,27.0,3441.0,83.0,1.4329448,1.5961155,0.30384603,3.2141302,0.51772004,1.1341766,0.30384603,1.0454314,1.5692809,0.8416246,1.2963071,1.2713145,2.1798208,0.924013,0.7107588,0.6339102,1.2131522,0.61247456,0.59056497,2.0774043,0.937551,0.6190239,0.5990609,1.0014813,1.3740463,31,2022,5,2,1,151,True,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-01,31956.43,29324.1,31782.16,43767.18,1343136773.16,29789.58,21094,14565,236893,2119,1479062750,1319758,10.0,9.0,1308.0,13.0,0.06987553,0.23140202,0.06987553,0.23654655,0.06987553,1.1016717,0.50139195,2.0108588,0.06987553,1.0238364,1.0599823,0.06987553,0.06987553,0.4031395,0.36131507,0.24297486,0.6602044,0.06987553,0.06987553,0.29225177,0.75259113,0.3172249,1.1058536,0.06987553,0.06987553,1,2022,6,2,2,152,False,True,False,False,False,False,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2022-06-02,30647.18,29574.16,29789.58,31049.7,932339972.84,30439.63,5835,5303,84106,1071,1075682168,959824,8.0,8.0,1206.0,18.0,0.051407192,1.2452469,0.2610895,0.051407192,0.051407192,0.98771775,0.051407192,0.051407192,1.0871477,0.051407192,0.051407192,0.8114174,0.051407192,0.051407192,0.59203196,0.19279699,0.86836934,0.051407192,0.051407192,0.051407192,0.4299806,0.25629145,0.051407192,0.051407192,0.5482098,2,2022,6,2,3,153,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-06-03,30676.7,29249.37,30439.63,24607.85,734000142.92,29680.3,33762,34189,494033,5099,1479063212,1319758,9.0,8.0,1272.0,14.0,0.9847573,0.55821365,0.098560035,0.098560035,0.29906902,0.17679222,0.84838676,1.0228466,1.2166765,0.7882153,0.23921897,0.098560035,0.098560035,0.43186185,0.098560035,0.098560035,0.098560035,0.29287758,0.9316717,0.75885624,0.59852093,0.098560035,0.098560035,0.8664354,0.098560035,3,2022,6,2,4,154,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-06-04,29953.65,29466.57,29680.3,10446.72,310298122.38,29845.48,72469,156068,1325744,18563,4033808562,3599340,26.0,24.0,3005.0,32.0,2.2165287,1.9836509,2.3103085,1.2061477,0.92904156,1.9432441,1.3477168,0.72097623,0.8503573,1.1814808,1.561229,0.3941065,0.3941065,0.3941065,1.3749558,1.2702311,0.49559483,0.86016595,1.2498333,1.4750606,1.6563017,0.7975541,0.65804857,1.0163654,1.7128876,4,2022,6,2,5,155,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-06-05,30151.31,29516.97,29845.48,10423.68,311392830.2,29897.9,68959,57916,759013,11863,1613523516,1439736,9.0,9.0,1071.0,12.0,0.09792721,0.451539,0.36138022,0.09792721,0.3987993,0.09792721,0.09792721,0.09792721,0.37125427,1.0978105,0.09792721,0.48560748,2.1772943,0.8479055,0.09792721,0.59792244,1.5592334,0.27639347,0.09792722,0.975079,0.6541289,0.29341763,0.47296265,0.09792721,0.09792721,5,2022,6,2,6,156,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-06-06,31740.27,29876.22,29897.9,34484.33,1076503583.85,31353.78,68369,74822,961053,12343,1613523516,1439736,7.0,6.0,1247.0,8.0,0.6093788,0.12658177,0.12658177,0.12658177,0.12658177,0.8761561,0.12658177,1.0529186,1.0923275,0.12658177,0.62657785,0.12658177,0.5811585,0.2511606,0.12658177,0.46167952,1.55202,0.33048117,0.62717974,1.7707077,0.4428735,0.12658177,0.12658177,0.33298105,0.12658177,6,2022,6,2,0,157,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-06-07,31551.28,29210.15,31353.78,44308.05,1340573593.65,31111.75,64363,51013,779152,13676,672301405,599890,4.0,4.0,303.0,5.0,0.7991587,0.04934218,0.04934218,0.04934218,0.04934218,0.2932882,0.04934218,0.04934218,0.04934218,0.04934218,0.04934218,0.43409765,0.04934218,0.04934218,0.04934218,0.29096407,0.7160014,0.04934218,0.04934218,0.64997345,0.46457258,0.04934218,0.04934218,0.51312673,0.04934218,7,2022,6,2,1,158,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-06-08,31305.48,29839.64,31111.75,27741.65,844411303.8,30189.27,7613,5289,106331,865,537841176,479912,4.0,4.0,437.0,5.0,0.02065087,0.7260487,0.02065087,0.70097136,0.02065087,0.12491711,0.02065087,0.11597156,0.02065087,0.02065087,0.02065087,0.02065087,0.02065087,0.02065087,0.02065087,0.02065087,0.4245194,0.02065087,0.02065087,1.1190934,0.02065087,0.02065087,0.41676274,0.02065087,0.02065087,8,2022,6,2,2,159,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2022-06-09,30677.87,29924.47,30189.27,20555.57,620735850.86,30082.94,17665,14227,256632,3187,1075682352,959824,8.0,8.0,678.0,14.0,0.12129795,0.48482624,0.12129795,0.12129795,0.6811807,0.12129795,0.12129795,0.6215737,0.12129795,0.3284428,0.377878,0.12129795,0.12129795,0.12129795,0.12129795,0.12129795,0.52977765,0.42268053,0.34150916,0.12129795,0.12129795,0.34720138,0.9946738,0.44522804,0.8481546,9,2022,6,2,3,160,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-06-10,30336.9,28839.92,30082.94,38461.6,1133049950.35,29067.38,39658,37432,558614,5069,2151364032,1919648,14.0,14.0,1171.0,17.0,0.40903032,0.33741704,0.15745169,0.15745169,0.40771988,1.2175487,0.49003085,0.4696677,0.6159309,1.1691022,0.15745169,0.15745169,0.551405,0.15745169,0.26938727,0.5288547,1.3245804,1.1697361,1.574095,1.1901343,1.3860753,1.6296705,0.15745169,0.15745169,0.15745169,10,2022,6,2,4,161,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2022-06-11,29414.37,28105.18,29067.38,24313.37,696986226.28,28389.49,54333,86893,976620,11245,2151364160,1919648,14.0,14.0,1442.0,22.0,0.6070064,0.56380457,0.52807254,1.4390649,0.18085766,1.414619,0.514215,1.4165069,0.18085766,0.68564284,0.18085766,1.1110737,0.36709324,0.18085766,0.764406,0.620074,1.085179,0.86327064,0.18085766,0.76553166,0.18085766,0.18085766,1.6267205,0.18085766,0.18085766,11,2022,6,2,5,162,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-06-12,28519.32,26570.67,28389.49,38522.37,1060464718.45,26587.35,25234,21879,407009,2719,2285824284,2039626,15.0,15.0,690.0,21.0,0.30080035,0.30080035,0.55838954,0.80071765,0.30080035,0.64265513,1.3763126,0.6339606,0.30080035,0.5508429,0.5877772,0.6330742,1.0178092,0.30080035,0.30080035,1.5505759,0.8007965,0.78567284,0.30080035,0.641409,0.30080035,0.8083341,0.30080035,2.41261,0.49185944,12,2022,6,2,6,163,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2022-06-13,26871.6,21976.15,26587.35,169741.38,4089411013.33,22471.59,2339,1566,45450,186,403380780,359934,3.0,3.0,146.0,4.0,0.73764074,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.71090186,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.045715667,0.54571265,0.045715667,0.045715667,0.045715667,13,2022,6,2,0,164,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-06-14,23214.28,20837.64,22471.59,93509.58,2063908671.45,22118.37,38550,45014,670392,5175,2554745265,2279582,18.0,15.0,1342.0,24.0,0.9592058,0.20945722,0.70835406,0.20945722,1.3546267,0.20945722,0.9328451,1.101949,1.2665778,0.8615916,0.5427802,1.3757071,0.48789114,0.20945722,0.5919453,0.44149098,0.7094555,1.1886781,1.2332973,0.20945722,0.6993579,0.59729785,1.1105529,0.542787,1.2463223,14,2022,6,2,1,165,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,22743.84,20083.9,22118.37,118629.55,2516136880.34,22566.73,73670,84948,1204980,12558,2420285292,2159604,14.0,14.0,1444.0,32.0,1.1138799,0.2265815,0.516562,0.6977112,0.3787787,1.173427,0.7903907,1.2048978,0.38461936,0.72589594,1.1050075,0.31728268,0.78005314,0.2265815,0.2265815,0.38498056,0.7647138,0.59574693,0.7559904,1.1990026,1.241884,0.6654151,0.8651374,1.0586114,0.6002675,15,2022,6,2,2,166,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-06-16,22961.17,20209.17,22566.73,62443.29,1326876814.5,20372.85,33628,25035,485627,3297,2554745174,2279582,19.0,17.0,1007.0,35.0,0.26653573,0.7665333,0.26653573,1.071412,0.59988683,0.26653573,1.0959293,1.1473209,0.62152964,1.2425147,0.5169274,1.7440779,1.0498133,0.5216307,0.26653573,0.988444,1.4641658,0.26653573,0.26653573,0.76652,0.5893326,0.9430928,0.6571679,1.0621642,0.5523221,16,2022,6,2,3,167,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-06-17,21330.5,20221.24,20372.85,63610.58,1312456705.74,20432.26,15508,21305,440219,1565,1747983627,1559714,12.0,11.0,584.0,16.0,0.20834407,1.008302,0.54136276,0.4165583,0.20834407,0.20834407,0.20834407,0.20834407,0.20834407,0.54156375,0.20834407,0.7083432,0.75711775,1.5416471,0.6938098,0.20834407,1.6272979,0.7052323,0.20834407,0.20834407,0.20834407,0.70834154,0.20834407,1.0419507,0.20834407,17,2022,6,2,4,168,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-06-18,20722.69,17600.75,20432.26,100138.03,1898530847.49,18954.25,100814,86000,1332440,16200,2823665493,2519538,16.0,11.0,1897.0,31.0,0.22973432,0.22973432,0.67062646,1.3963645,0.81743866,0.6171449,0.9870269,0.47673202,0.22973432,0.9300437,0.39009774,0.958147,0.6958079,0.56353736,0.6268381,0.5733378,0.627394,1.1874458,0.22973432,1.0039077,0.22973432,1.4385667,1.5648481,3.0812259,1.2447972,18,2022,6,2,5,169,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-19,20776.87,17936.0,18954.25,61181.89,1190970309.62,20553.48,75056,84937,1257425,10557,1344602920,1199780,6.0,4.0,522.0,5.0,0.87065583,0.112468004,0.112468004,0.112468004,0.44036144,0.112468004,0.112468004,0.112468004,0.112468004,0.112468004,0.112468004,0.112468004,0.41983348,0.77908105,0.44086194,0.112468004,0.6124564,0.5463482,0.112468004,0.91244996,0.112468004,1.279124,0.112468004,1.2618196,0.8624561,19,2022,6,2,6,170,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2022-06-20,21016.02,19616.32,20553.48,48976.59,995940744.76,20550.91,231536,36719,599184,13317,1613523516,1439736,10.0,7.0,572.0,9.0,0.1803973,0.1803973,0.1803973,0.1803973,0.84705406,0.1803973,0.1803973,0.1803973,0.1803973,0.9303909,0.680329,0.980354,0.1803973,0.1803973,0.1803973,1.0967923,0.43053627,0.1803973,1.9541268,0.1803973,0.8470151,0.1803973,0.1803973,0.68038464,0.84705716,20,2022,6,2,0,171,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-06-21,21694.7,20339.03,20550.91,45262.22,954292227.72,20699.21,10973,14284,261757,1319,672301455,599890,5.0,5.0,479.0,7.0,0.8700818,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.98413616,1.5033938,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.03677586,0.87009525,0.03677586,21,2022,6,2,1,172,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2022-06-22,20862.67,19756.23,20699.21,50640.15,1027725806.49,19956.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2022,6,2,2,173,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-06-23,21195.95,19870.07,19956.16,40647.06,836636021.34,21098.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2022,6,2,3,174,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-06-24,21528.86,20717.47,21098.41,40303.85,850728330.88,21219.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2022,6,2,4,175,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-06-25,21587.06,20902.05,21219.46,21604.15,459148971.07,21474.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2022,6,2,5,176,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-06-26,21855.84,20968.82,21474.19,20812.53,445023789.79,21031.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2022,6,2,6,177,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2022-06-27,21505.42,20553.32,21031.85,30683.89,643546203.12,20718.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2022,6,2,0,178,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-06-28,21184.16,20179.52,20718.16,32936.56,680727935.72,20251.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2022,6,2,1,179,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2022-06-29,20402.7,19844.86,20251.96,37366.3,751143299.02,20094.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2022,6,2,2,180,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2022-06-30,20138.96,18622.86,20094.16,56316.14,1084138608.25,19908.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2022,6,2,3,181,True,False,True,False,False,False,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-07-01,20817.65,18952.12,19908.49,62287.55,1220917103.86,19249.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022,7,3,4,182,False,True,False,True,False,False,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2022-07-02,19419.25,18965.44,19249.33,20447.36,393018265.78,19225.66,82699,60152,1057478,17158,941222051,839846,3.0,4.0,390.0,6.0,0.83295554,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.08301007,0.5829785,0.08301007,0.08301007,2.2079082,0.08301007,0.08301007,0.08301007,0.08301007,0.8829776,0.08301007,0.08301007,0.08301007,0.83297855,0.08301007,2,2022,7,3,5,183,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2022-07-03,19617.18,18768.2,19225.66,22431.91,430213883.45,19294.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2022,7,3,6,184,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-07-04,20313.34,19036.44,19294.21,31698.75,623812499.17,20212.81,26537,23483,439300,2881,268920582,239956,0.0,0.0,72.0,0.0,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.7199784,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,0.053334236,4,2022,7,3,0,185,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-07-05,20725.51,19284.32,20212.81,46669.86,931653558.35,20158.69,24859,17068,372085,2270,2016904380,1799670,14.0,11.0,1147.0,13.0,0.6405293,0.13609317,0.13609317,1.9022983,0.6075182,1.1360785,0.13609317,1.0694158,0.13609317,0.9360442,0.13609317,0.13609317,1.0249672,0.13609317,0.41460916,0.13609317,0.38164362,1.4932156,0.13609317,0.6101567,0.13609317,0.83183086,0.13609317,2.3185744,0.13609317,5,2022,7,3,1,186,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2022-07-06,20637.99,19749.93,20158.69,39337.75,794040793.32,20545.04,89638,81798,1111093,18754,1613523120,1439736,9.0,7.0,697.0,10.0,1.1264005,0.18578343,0.18578343,0.18578343,0.18578343,0.85243255,0.18578343,0.18578343,0.18578343,1.0191017,0.18578343,1.4857609,0.44115907,0.18578343,0.18578343,0.18578343,1.0746645,0.6617776,0.6803967,0.18578343,1.482847,0.18578343,0.18578343,0.18578343,0.3887079,6,2022,7,3,2,187,False,False,False,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-07,21840.22,20242.62,20545.04,50417.79,1059807101.57,21611.8,143294,89096,1358148,31557,2554745567,2279582,13.0,12.0,1812.0,17.0,0.14053443,0.76848,0.14053443,0.14053443,1.1602212,0.40146875,0.36228198,0.9033851,0.80717427,0.36222008,0.14053443,0.6405335,0.14053443,0.14053443,0.83501726,1.1879021,1.0571867,1.016148,1.6668514,1.5454831,0.14053443,0.5887271,0.30318323,3.4361439,0.9738512,7,2022,7,3,3,188,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-07-08,22377.17,21183.19,21611.8,56687.83,1233183200.22,21592.65,12227,17163,208205,1881,1479063421,1319758,11.0,11.0,1117.0,15.0,0.900747,0.4997198,0.100779966,0.100779966,1.0481417,0.85075426,0.100779966,0.100779966,0.100779966,0.100779966,0.100779966,0.100779966,0.100779966,0.100779966,0.7674319,0.60077894,0.100779966,0.7674259,0.100779966,1.4518045,0.100779966,0.100779966,1.034107,0.90073544,0.7674339,8,2022,7,3,4,189,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2022-07-09,21942.8,21328.96,21592.65,21058.31,455218724.75,21582.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2022,7,3,5,190,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,21591.09,20671.26,21582.17,23037.78,485593616.02,20846.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2022,7,3,6,191,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2022-07-11,20852.04,19872.03,20846.53,37062.98,756481179.49,19944.25,40587,48581,772533,6962,1344602940,1199780,8.0,7.0,899.0,18.0,0.99768114,0.13794231,0.13794231,0.13794231,0.43454233,1.0129244,0.13794231,0.13794231,1.8191952,0.13794231,0.13794231,0.13794231,0.13794231,0.13794231,0.13794231,0.13794231,0.39860263,0.6466693,0.13794231,0.7574302,0.13794231,0.13794231,0.13794231,0.6379414,1.0879364,11,2022,7,3,0,192,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-07-12,20036.49,19230.29,19944.25,44319.07,873486517.39,19309.71,52792,35966,689728,8070,1882444354,1679692,12.0,12.0,2178.0,26.0,2.4560046,0.092851326,0.092851326,0.092851326,0.092851326,0.9261663,0.59285057,0.092851326,1.0902774,0.092851326,0.092851326,0.092851326,0.092851326,0.092851326,0.092851326,0.5928504,0.092851326,1.8880013,1.0019356,0.092851326,0.092851326,1.0372926,0.092851326,2.0123465,1.0095048,12,2022,7,3,1,193,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-07-13,20274.83,18919.1,19309.71,60187.72,1176644137.94,20230.81,49360,88100,1168371,9223,1613523108,1439736,9.0,8.0,657.0,9.0,1.8061348,1.3687395,0.19905631,0.19905631,0.8115905,0.19905631,0.19905631,0.8657132,0.19905631,0.9490193,0.19905631,0.19905631,0.3825641,0.56660414,0.19905631,0.19905631,0.19905631,0.8475355,0.949028,0.46722612,0.19905631,0.19905631,0.19905631,0.19905631,0.19905631,13,2022,7,3,2,194,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2022-07-14,20869.51,19620.06,20230.81,50524.15,1021414563.11,20577.38,1493,1186,20877,183,268920532,239956,2.0,2.0,453.0,5.0,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.72028935,0.91462046,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.0055418317,0.24316989,0.0055418317,0.0055418317,0.0055418317,0.0055418317,14,2022,7,3,3,195,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-15,21185.15,20373.45,20577.38,35888.21,747216252.44,20827.27,51391,37357,553175,7969,2285825406,2039626,14.0,14.0,2195.0,32.0,0.1484631,0.82516235,0.822571,0.35636955,1.0669876,1.0373394,0.28414276,3.2674038,0.1484631,0.64886105,1.005591,0.1484631,0.1484631,0.94842476,0.7334418,2.2200382,0.1484631,0.1484631,0.1484631,0.39800373,0.1484631,0.1484631,0.1484631,1.7525688,0.1484631,15,2022,7,3,4,196,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-07-16,21574.75,20481.02,20827.27,27875.55,586102523.47,21199.01,6991,2098,38318,398,537841260,479912,4.0,4.0,254.0,6.0,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,1.5649419,0.06500293,0.06500293,0.06500293,0.06500293,0.06500293,0.93999064,0.06500293,0.06500293,0.06500293,16,2022,7,3,5,197,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2022-07-17,21658.47,20752.85,21199.01,25674.37,544609266.04,20792.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2022,7,3,6,198,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2022-07-18,22749.06,20760.73,20792.81,66744.81,1466428849.49,22447.39,21045,13576,373728,1784,2151364528,1919648,16.0,16.0,1548.0,23.0,1.3679217,0.6851624,0.12427325,0.6918826,0.9242557,0.12427325,1.8333287,1.0742694,0.9575761,0.12427325,0.12427325,0.95758694,0.12427325,0.45756122,0.60285866,0.12427325,0.9575918,0.12427325,0.12427325,1.1720979,0.12427325,0.79093266,1.0766497,0.12427325,1.2075918,18,2022,7,3,0,199,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-19,23790.89,21588.2,22447.39,79216.86,1796378775.92,23399.91,30866,26727,461376,3040,1479062959,1319758,8.0,7.0,700.0,9.0,0.14553033,0.812173,0.14553033,0.14553033,0.14553033,0.14553033,0.14553033,1.6901249,0.14553033,0.14553033,0.14553033,0.64552945,0.14553033,0.14553033,0.14553033,0.8121566,1.3121912,0.14553033,0.945498,0.14553033,0.36282167,0.14553033,0.14553033,0.64552945,1.4454904,19,2022,7,3,1,200,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
