,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
217,1529452800,0.003179,0.003,0.003137,22161854.3,68087.24,0.003064,direct,
218,1529539200,0.003097,0.003025,0.003055,12952946.52,39500.28,0.003057,direct,
219,1529625600,0.00307,0.00275,0.003051,13070723.68,37573.54,0.002778,direct,
220,1529712000,0.0028,0.002701,0.002778,18186154.1,50032.79,0.002732,direct,
221,1529798400,0.002734,0.002453,0.002734,19793862.5,51324.0,0.002601,direct,
222,1529884800,0.0027,0.0025,0.002604,21921031.22,56724.59,0.002593,direct,
223,1529971200,0.0027,0.0025,0.002651,17390557.51,44665.04,0.002523,direct,
224,1530057600,0.002535,0.002453,0.002535,19700767.49,48990.69,0.0025,direct,
225,1530144000,0.002514,0.002413,0.002499,20054613.24,49830.61,0.002417,direct,
226,1530230400,0.002514,0.002312,0.002417,13404770.26,31946.2,0.002472,direct,
227,1530316800,0.0026,0.002477,0.002477,9712108.47,24349.5,0.002574,direct,
228,1530403200,0.002574,0.00248,0.002574,3110881.81,7803.79,0.002538,direct,
229,1530489600,0.002778,0.00247,0.002537,9296106.97,24503.38,0.002735,direct,
230,1530576000,0.002763,0.00266,0.002749,21568037.1,58685.03,0.002707,direct,
231,1530662400,0.00279,0.002648,0.002708,10649541.05,28823.03,0.0027,direct,
232,1530748800,0.00275,0.002594,0.002676,13264019.53,35601.36,0.002638,direct,
233,1530835200,0.002719,0.00258,0.002638,10536945.56,27838.32,0.002685,direct,
234,1530921600,0.002699,0.00256,0.002672,9917472.04,26251.13,0.00265,direct,
235,1531008000,0.002742,0.0025,0.00265,9952578.05,26543.41,0.002697,direct,
236,1531094400,0.002709,0.0026,0.002688,12963398.76,34540.85,0.002612,direct,
237,1531180800,0.00269,0.002401,0.002601,12323587.09,31604.51,0.00247,direct,
238,1531267200,0.00259,0.002295,0.002487,9284269.79,23130.21,0.002519,direct,
239,1531353600,0.002588,0.00235,0.002516,9253421.7,22470.24,0.002379,direct,
240,1531440000,0.00259,0.002355,0.002386,12188537.71,29848.14,0.002499,direct,
241,1531526400,0.002519,0.00242,0.002499,9730237.31,23774.69,0.002479,direct,
242,1531612800,0.0026,0.00241,0.002479,10342579.17,25680.48,0.002543,direct,
243,1531699200,0.00288,0.002461,0.002543,13148245.37,34652.42,0.00281,direct,
244,1531785600,0.003309,0.002783,0.002783,17414804.61,51131.79,0.003303,direct,
245,1531872000,0.0041,0.00311,0.003303,22516733.42,79604.27,0.003631,direct,
246,1531958400,0.00398,0.0034,0.003642,25650508.44,93324.24,0.003836,direct,
247,1532044800,0.003836,0.0033,0.003804,24496187.07,88766.02,0.0034,direct,
248,1532131200,0.0036,0.0033,0.003457,13169885.99,45520.22,0.003563,direct,
249,1532217600,0.00357,0.0034,0.003536,12653049.76,44048.76,0.003468,direct,
250,1532304000,0.0039,0.00335,0.003453,13321342.66,46829.58,0.003367,direct,
251,1532390400,0.003655,0.00335,0.003373,15476489.71,54374.63,0.003626,direct,
252,1532476800,0.0037,0.0034,0.003626,14927627.52,52475.07,0.00353,direct,
253,1532563200,0.003566,0.00333,0.003537,13287716.37,46072.71,0.003343,direct,
254,1532649600,0.00355,0.0032,0.003349,13507141.8,45702.94,0.003469,direct,
255,1532736000,0.003489,0.0033,0.003477,14619041.13,49478.72,0.003387,direct,
256,1532822400,0.0034,0.00317,0.003389,8624485.69,28716.8,0.003233,direct,
257,1532908800,0.003297,0.003153,0.003241,21013291.04,67894.99,0.003236,direct,
258,1532995200,0.003255,0.0029,0.003224,19150389.09,59486.29,0.002973,direct,
259,1533081600,0.003048,0.00292,0.002962,18833476.13,56316.8,0.003023,direct,
260,1533168000,0.003086,0.00295,0.003023,16631185.68,50568.94,0.002983,direct,
261,1533254400,0.003019,0.002752,0.002979,13794419.56,41199.35,0.002988,direct,
262,1533340800,0.003,0.00274,0.002983,13999258.4,41407.26,0.002874,direct,
263,1533427200,0.002959,0.002765,0.002868,10463470.32,30173.27,0.00289,direct,
264,1533513600,0.002958,0.0028,0.00288,13398671.53,39135.85,0.002829,direct,
265,1533600000,0.002896,0.0026,0.002829,19643442.07,55842.42,0.002717,direct,
266,1533686400,0.002725,0.0025,0.002717,19544268.82,50392.54,0.002511,direct,
267,1533772800,0.00275,0.002441,0.002511,15003631.0,38346.74,0.002655,direct,
268,1533859200,0.00274,0.002459,0.002641,20628384.14,53688.29,0.002519,direct,
269,1533945600,0.0026,0.002386,0.002519,12543941.99,31339.02,0.00256,direct,
270,1534032000,0.00261,0.002457,0.002566,20120248.24,50957.56,0.002532,direct,
271,1534118400,0.0026,0.00235,0.00253,17427503.3,43637.76,0.002394,direct,
272,1534204800,0.0025,0.002001,0.002398,16196346.44,36824.11,0.002477,direct,
273,1534291200,0.0025,0.00221,0.002346,15705362.16,37777.15,0.002389,direct,
274,1534377600,0.00245,0.00223,0.002364,14108560.77,33102.64,0.002282,direct,
275,1534464000,0.00258,0.002276,0.002276,10230776.5,24899.45,0.00254,direct,
276,1534550400,0.0026,0.00242,0.002537,16224648.28,40989.17,0.002472,direct,
277,1534636800,0.002528,0.00242,0.002472,14033181.68,34890.92,0.002493,direct,
278,1534723200,0.00256,0.00245,0.002478,7571795.32,18838.02,0.002488,direct,
279,1534809600,0.002513,0.0023,0.002492,17514564.55,43136.11,0.002472,direct,
280,1534896000,0.0026,0.002,0.002472,14629148.21,36417.85,0.002421,direct,
281,1534982400,0.0025,0.00235,0.002408,18122285.4,43853.11,0.002425,direct,
282,1535068800,0.0025,0.0024,0.002433,9526843.16,23286.96,0.002468,direct,
283,1535155200,0.002504,0.00236,0.002476,6803794.61,16597.42,0.002441,direct,
284,1535241600,0.00253,0.00238,0.002441,7923526.19,19441.45,0.002479,direct,
285,1535328000,0.0035,0.00245,0.002461,14701378.69,37067.58,0.002489,direct,
